timestep,start_lane,end_lane
46:58:00,17,18
47:02:00,14,7
47:03:00,15,2
47:06:00,3,19
47:06:00,16,1
47:08:00,17,18
47:09:00,4,13
47:12:00,22,1
47:15:00,11,18
47:15:00,10,19
47:19:00,17,18
47:21:00,16,1
47:21:00,14,7
47:21:00,15,2
47:23:00,17,18
47:29:00,5,12
47:29:00,4,13
47:31:00,22,7
47:35:00,15,2
47:41:00,11,18
47:41:00,10,19
47:47:00,3,19
47:48:00,5,12
47:50:00,14,7
47:50:00,4,13
47:56:00,11,18
47:57:00,9,2
47:57:00,21,8
47:58:00,10,19
48:01:00,22,7
48:02:00,20,13
48:06:00,15,2
48:06:00,3,18
48:08:00,5,7
48:08:00,4,13
48:09:00,11,18
48:11:00,10,19
48:12:00,11,12
48:14:00,21,8
48:14:00,22,7
48:17:00,14,7
48:19:00,4,13
48:21:00,20,13
48:23:00,11,18
48:23:00,9,2
48:24:00,10,19
48:27:00,21,8
48:27:00,22,7
48:29:00,15,2
48:32:00,17,18
48:32:00,5,12
48:33:00,4,13
48:35:00,10,19
48:35:00,11,18
48:36:00,22,7
48:37:00,21,8
48:41:00,20,13
48:41:00,5,12
48:44:00,15,2
48:44:00,17,18
48:46:00,11,18
48:46:00,10,19
48:52:00,21,8
48:52:00,20,13
48:53:00,22,7
48:56:00,17,18
48:59:00,14,7
48:59:00,5,12
48:59:00,4,13
49:01:00,15,2
49:02:00,16,1
49:05:00,20,13
49:07:00,21,8
49:07:00,22,7
49:09:00,11,18
49:09:00,10,19
49:11:00,22,2
49:17:00,5,12
49:20:00,17,18
49:20:00,11,12
49:21:00,15,2
49:23:00,16,1
49:23:00,10,19
49:27:00,22,7
49:28:00,21,8
49:31:00,16,1
49:31:00,4,13
49:31:00,5,12
49:33:00,15,2
49:34:00,5,12
49:36:00,9,2
49:37:00,10,19
49:37:00,11,18
49:40:00,21,8
49:40:00,22,7
49:47:00,21,8
49:47:00,22,7
49:47:00,11,18
49:47:00,10,19
49:50:00,21,8
49:53:00,15,2
49:54:00,11,18
49:54:00,10,19
49:59:00,9,2
50:01:00,11,18
50:02:00,10,19
50:02:00,21,8
50:02:00,22,7
50:04:00,11,12
50:07:00,21,8
50:08:00,22,1
50:11:00,22,7
50:11:00,21,8
50:12:00,10,19
50:13:00,11,18
50:18:00,11,12
50:18:00,21,8
50:19:00,22,7
50:26:00,4,13
50:26:00,5,12
50:26:00,17,18
50:28:00,11,18
50:28:00,22,7
50:28:00,21,8
50:33:00,21,8
50:34:00,22,7
50:34:00,11,12
50:37:00,14,7
50:37:00,17,18
50:39:00,11,12
50:41:00,10,19
50:41:00,22,7
50:42:00,21,8
50:47:00,17,18
50:47:00,16,1
50:48:00,5,12
50:51:00,22,1
50:51:00,21,8
50:51:00,17,18
50:57:00,15,2
51:01:00,5,12
51:02:00,17,18
51:03:00,22,7
51:05:00,21,8
51:06:00,10,19
51:11:00,5,12
51:12:00,3,19
51:14:00,10,19
51:16:00,11,18
51:16:00,22,7
51:16:00,21,8
51:20:00,22,2
51:20:00,20,13
51:23:00,21,8
51:28:00,11,12
51:29:00,17,18
51:30:00,21,8
51:35:00,11,18
51:35:00,10,19
51:37:00,21,8
51:56:00,4,13
51:58:00,22,7
52:01:00,10,19
52:01:00,21,8
52:02:00,22,2
52:13:00,21,8
52:13:00,22,7
52:14:00,10,19
52:14:00,11,18
52:18:00,14,7
52:21:00,11,18
52:21:00,22,7
52:21:00,17,18
52:22:00,11,12
52:23:00,10,19
52:25:00,17,18
52:28:00,16,1
52:31:00,22,2
52:34:00,21,8
52:36:00,15,2
52:39:00,17,18
52:39:00,16,1
52:41:00,17,18
52:42:00,10,19
52:43:00,21,8
52:43:00,22,7
52:44:00,17,18
52:46:00,17,18
52:47:00,20,13
52:50:00,15,2
52:53:00,14,7
52:54:00,16,1
52:55:00,17,18
52:58:00,11,18
52:59:00,10,19
52:59:00,22,7
53:01:00,20,13
53:01:00,21,8
53:03:00,16,1
53:03:00,15,2
53:08:00,22,7
53:09:00,21,8
53:15:00,3,19
53:16:00,22,7
53:16:00,21,8
53:21:00,22,7
53:25:00,11,12
53:26:00,22,7
53:30:00,16,1
53:34:00,22,7
53:36:00,21,8
53:37:00,20,13
53:41:00,11,18
53:41:00,10,19
53:43:00,22,7
53:43:00,21,8
53:44:00,10,19
53:44:00,11,12
53:47:00,16,1
53:51:00,11,18
53:52:00,22,7
53:56:00,10,19
53:57:00,11,12
53:59:00,21,8
54:01:00,22,7
54:04:00,17,18
54:06:00,11,18
54:07:00,10,19
54:13:00,17,18
54:14:00,5,12
54:19:00,11,12
54:19:00,10,19
54:22:00,22,1
54:23:00,21,8
54:24:00,20,13
54:28:00,15,2
54:28:00,4,13
54:32:00,22,7
54:32:00,11,18
54:32:00,10,19
54:33:00,21,8
54:37:00,5,12
54:41:00,22,7
54:43:00,21,8
54:45:00,22,7
54:45:00,11,12
54:45:00,10,19
54:49:00,21,8
54:49:00,10,19
54:50:00,22,7
54:54:00,17,18
54:55:00,21,8
54:55:00,11,18
54:55:00,10,19
54:59:00,22,7
55:01:00,11,12
55:02:00,15,2
55:06:00,21,8
55:07:00,20,13
55:08:00,10,19
55:08:00,22,7
55:13:00,17,18
55:13:00,14,7
55:13:00,16,1
55:15:00,11,12
55:17:00,10,19
55:17:00,17,18
55:18:00,21,8
55:19:00,22,7
55:23:00,3,19
55:25:00,4,13
55:28:00,11,12
55:28:00,16,1
55:29:00,17,18
55:31:00,10,19
55:31:00,11,18
55:32:00,21,8
55:33:00,9,2
55:40:00,15,2
55:41:00,3,19
55:44:00,17,18
55:47:00,11,18
55:47:00,22,7
55:47:00,21,8
55:48:00,10,19
55:52:00,5,12
55:52:00,22,1
55:54:00,21,8
56:01:00,22,1
56:01:00,11,12
56:01:00,10,19
56:03:00,5,12
56:07:00,4,13
56:09:00,11,12
56:09:00,10,19
56:14:00,5,12
56:17:00,11,18
56:17:00,21,8
56:18:00,10,19
56:23:00,17,18
56:24:00,21,8
56:25:00,22,7
56:26:00,20,13
56:28:00,11,18
56:29:00,10,19
56:30:00,9,2
56:37:00,5,12
56:38:00,4,13
56:39:00,17,18
56:39:00,20,13
56:40:00,11,18
56:40:00,11,18
56:41:00,22,7
56:41:00,21,8
56:43:00,10,19
56:50:00,17,18
56:53:00,11,18
56:56:00,22,7
56:56:00,10,19
56:56:00,21,8
57:01:00,15,2
57:01:00,6,7
57:02:00,16,1
57:03:00,5,12
57:07:00,22,7
57:07:00,21,8
57:07:00,11,18
57:07:00,10,19
57:11:00,20,13
57:12:00,22,7
57:12:00,17,18
57:14:00,21,8
57:16:00,15,2
57:17:00,11,18
57:17:00,10,19
57:20:00,22,7
57:20:00,21,8
57:23:00,17,18
57:24:00,9,2
57:26:00,11,18
57:29:00,22,1
57:29:00,21,8
57:32:00,17,18
57:32:00,5,12
57:34:00,4,13
57:37:00,11,18
57:37:00,10,19
57:38:00,22,7
57:40:00,11,12
57:43:00,14,7
57:43:00,17,18
57:45:00,11,12
57:48:00,5,12
57:48:00,4,13
57:50:00,14,7
57:51:00,17,18
57:51:00,16,1
57:53:00,11,18
57:54:00,10,19
57:54:00,22,7
57:54:00,10,19
57:58:00,20,13
58:01:00,15,2
58:05:00,11,18
58:06:00,15,2
58:07:00,10,19
58:10:00,17,18
58:11:00,14,7
58:14:00,11,18
58:15:00,10,19
58:16:00,20,13
58:21:00,21,8
58:21:00,22,7
58:26:00,14,7
58:26:00,5,12
58:31:00,11,18
58:31:00,10,19
58:36:00,20,13
58:37:00,22,7
58:38:00,21,8
58:41:00,14,7
58:44:00,4,13
58:45:00,5,12
58:48:00,11,18
58:48:00,10,19
58:50:00,22,7
58:51:00,21,8
58:52:00,20,13
58:53:00,17,18
58:55:00,15,2
58:55:00,16,1
58:57:00,10,19
58:57:00,11,18
58:58:00,17,18
59:01:00,21,8
59:01:00,22,7
59:03:00,14,7
58:06:00,11,12
58:08:00,16,1
58:08:00,17,18
59:10:00,5,12
59:10:00,4,13
59:14:00,22,7
59:14:00,21,8
59:15:00,10,19
59:19:00,14,7
59:19:00,16,1
59:23:00,17,18
59:23:00,15,2
59:26:00,11,18
59:27:00,10,19
59:28:00,21,8
59:29:00,22,7
59:31:00,20,13
59:33:00,17,18
59:33:00,16,1
59:33:00,6,7
59:35:00,15,2
59:36:00,14,7
59:36:00,16,1
59:36:00,5,12
59:38:00,17,18
59:39:00,22,1
59:40:00,11,18
59:40:00,10,19
59:43:00,11,12
59:43:00,22,7
59:44:00,15,2
59:45:00,16,1
59:49:00,11,18
59:49:00,10,19
59:54:00,16,1
59:56:00,5,12
59:59:00,10,19
59:59:00,11,18
